timestamp,x,y,polarity
6031951,13,61,0
6032078,25,1,1
6032343,14,126,0
6032432,98,1,0
6032567,118,34,0
6032788,111,41,1
6033091,111,41,1
6033116,49,78,0
6033153,121,63,0
6033190,32,65,0
6033424,108,86,0
6033589,66,75,0
6033893,66,75,0
6034073,67,68,0
6034116,106,122,0
6034223,49,76,0
6034279,15,110,0
6034292,123,106,0
6034595,123,106,0
6034818,82,89,0
6035019,34,123,0
6035322,34,123,0
6035477,74,2,0
6035780,74,2,0
6035944,18,42,0
6035945,103,71,0
6035964,3,44,0
6036002,103,84,0
6036306,103,84,0
6036494,107,66,1
6036540,101,91,1
6036827,3,99,0
6036850,79,102,0
6036947,61,116,0
6036954,3,44,1
6037145,116,78,0
6037448,116,78,0
6037518,36,88,0
6037821,36,88,0
6037905,89,77,0
6037964,2,16,0
6038002,25,32,0
6038306,25,32,0
6038609,25,32,0
6038744,76,56,1
6038806,17,71,0
6039109,17,71,0
6039370,111,45,0
6039406,5,103,0
6039710,5,103,0
6040013,5,103,0
6040310,12,21,1
6040613,12,21,1
6040917,12,21,1
6041007,87,43,0
6041310,87,43,0
6041533,49,76,0
6041580,49,54,0
6041658,58,95,0
6041961,58,95,0
6042090,96,109,0
6042287,32,127,0
6042290,69,35,1
6042325,16,11,1
6042356,56,36,1
6042392,45,71,0
6042510,54,20,1
6042778,69,13,0
6042990,122,86,0
6043017,106,52,0
6043037,69,35,0
6043131,32,127,1
6043144,103,109,0
6043153,117,6,0
6043187,118,70,0
6043197,31,89,0
6043200,106,53,0
6043207,4,108,1
6043208,4,108,1
6043341,80,6,0
6043341,46,88,0
6043645,46,88,0
6043947,73,57,0
6044159,45,84,0
6044204,14,58,1
6044267,79,42,1
6044366,85,118,1
6044448,82,89,0
6044501,34,96,1
6044805,34,96,1
6044933,116,61,0
6045035,79,42,0
6045279,56,26,0
6045501,107,3,0
6045515,39,85,0
6045525,39,110,0
6045713,32,127,0
6045808,85,119,0
6045839,85,26,0
6045842,26,64,0
6046070,106,76,0
6046137,63,104,0
6046140,49,26,0
6046246,8,111,0
6046341,31,68,0
6046431,98,127,0
6046653,120,21,1
6046722,29,56,0
6047025,29,56,0
6047042,66,49,0
6047112,24,36,0
6047415,24,36,0
6047430,40,18,0
6047477,108,72,0
6047771,119,54,0
6048075,119,54,0
6048090,83,36,1
6048262,19,108,0
6048409,19,35,0
6048682,58,83,0
6048846,24,36,1
6048942,45,119,0
6049198,115,32,0
6049502,115,32,0
6049608,3,70,1
6049838,44,30,1
6050141,44,30,1
6050445,44,30,1
6050648,127,121,1
6050951,127,121,1
6051089,84,117,0
6051157,64,57,1
6051460,64,57,1
6051534,54,112,0
6051663,77,15,0
6051935,83,36,0
6052238,83,36,0
6052300,29,26,0
6052603,29,26,0
6052716,82,24,0
6052895,51,112,0
6052998,66,84,0
6053119,44,30,0
6053352,73,105,0
6053447,8,86,1
6053447,8,86,1
6053461,104,80,0
6053488,80,0,1
6053627,41,66,0
6053668,112,97,0
6053721,41,62,0
6053760,8,88,0
6053933,95,68,0
6054028,81,70,0
6054042,95,77,1
6054127,19,96,0
6054188,44,100,0
6054222,54,122,0
6054287,80,17,0
6054293,99,22,0
6054376,125,80,0
6054453,80,0,0
6054532,38,52,0
6054532,99,91,0
6054585,67,70,0
6054871,80,5,0
6054897,8,88,1
6054963,78,87,1
6055146,56,36,0
6055299,83,13,0
6055603,83,13,0
6055737,44,66,1
6055784,86,37,0
6055822,43,64,0
6055895,56,36,1
6056074,11,51,1
6056162,44,100,0
6056465,44,100,0
6056476,57,70,0
6056624,46,102,0
6056695,11,51,0
6056764,93,4,0
6057040,13,42,0
6057344,13,42,0
6057535,66,90,0
6057839,66,90,0
6057871,24,66,0
6057967,103,26,0
6057999,23,95,0
6058153,56,36,0
6058233,12,44,0
6058235,49,26,1
6058469,67,52,0
6058671,52,111,0
6058889,1,92,0
6059014,99,123,0
6059064,73,105,0
6059316,122,24,0
6059390,88,40,0
6059599,53,30,0
6059628,41,121,0
6059636,41,88,0
6059753,87,104,0
6059761,24,71,0
6059811,103,109,0
6059934,122,101,0
6060238,122,101,0
6060541,122,101,0
6060844,122,101,0
6060850,82,122,0
6060945,0,59,0
6061249,0,59,0
6061456,56,74,0
6061573,118,31,0
6061877,118,31,0
6061929,51,76,0
6061945,122,42,0
6061962,64,48,0
6062142,11,76,0
6062161,53,15,0
6062203,18,90,1
6062238,81,121,0
6062266,23,79,0
6062307,5,42,0
6062312,83,82,1
6062434,120,5,0
6062513,82,10,0
6062817,82,10,0
6062983,1,92,0
6063287,1,92,0
6063460,47,11,0
6063712,8,116,0
6063751,53,126,0
6063921,33,109,0
6064146,92,121,0
6064312,74,25,0
6064387,1,18,0
6064558,24,71,0
6064862,24,71,0
6064925,83,68,0
6065047,40,105,0
6065103,13,106,0
6065339,44,78,0
6065407,19,108,0
6065477,109,41,0
6065490,68,35,0
6065714,63,74,0
6066000,50,33,0
6066097,3,44,0
6066127,109,74,0
6066146,99,85,0
6066449,99,85,0
6066529,99,46,0
6066641,24,71,0
6066749,86,26,0
6066930,44,53,0
6067160,62,95,0
6067168,6,110,0
6067186,62,50,0
6067267,111,76,0
6067506,119,77,0
6067529,65,42,0
6067610,60,72,0
6067633,119,83,0
6067762,69,16,1
6068066,69,16,1
6068074,93,112,1
6068209,12,44,0
6068331,119,77,1
6068413,12,94,0
6068484,120,5,1
6068590,72,6,0
6068593,8,19,0
6068751,34,61,0
6068965,120,64,0
6069017,120,21,0
6069111,75,4,0
6069191,103,106,1
6069230,75,80,0
6069299,40,54,0
6069311,40,57,0
6069370,97,55,0
6069448,120,5,0
6069511,57,70,0
6069553,102,114,0
6069719,10,18,0
6069862,71,115,0
6069919,63,115,0
6069921,122,37,0
6069995,66,113,0
6070074,31,24,0
6070106,118,98,1
6070107,118,98,1
6070135,77,72,0
6070177,44,53,0
6070234,100,18,0
6070236,1,122,1
6070243,100,48,0
6070325,1,35,0
6070344,120,64,1
6070412,120,50,0
6070438,70,121,0
6070494,17,73,0
6070524,28,100,0
6070623,3,7,0
6070926,3,7,0
6071056,82,71,0
6071097,1,122,0
6071146,54,34,0
6071179,33,55,0
6071233,87,102,0
6071234,9,89,0
6071288,7,48,0
6071302,69,16,0
6071351,58,54,0
6071654,58,54,0
6071832,1,35,1
6071871,62,73,0
6071914,19,54,0
6072057,101,1,0
6072098,11,124,0
6072179,122,94,1
6072207,24,76,0
6072233,4,124,0
6072426,122,101,0
6072541,122,42,1
6072841,118,98,0
6073035,89,68,0
6073060,122,94,0
6073334,87,65,0
6073588,62,45,0
6073641,0,39,0
6073800,62,95,0
6073839,6,110,0
6073876,116,61,0
6073952,54,112,0
6074043,61,113,0
6074120,80,87,0
6074155,4,81,1
6074340,37,62,0
6074464,56,120,0
6074602,8,94,0
6074717,4,81,0
6075021,4,81,0
6075041,60,24,0
6075226,43,74,0
6075258,124,21,1
6075351,48,126,1
6075402,83,68,0
6075470,89,106,0
6075562,30,73,1
6075781,64,82,0
6075806,56,36,1
6075878,44,9,0
6075887,63,18,0
6075957,47,26,0
6076030,63,115,0
6076036,71,103,0
6076339,71,103,0
6076349,64,100,0
6076484,77,115,0
6076524,19,54,0
6076536,64,39,0
6076740,125,120,0
6076849,92,40,0
6076863,17,76,0
6077012,100,16,0
6077244,64,4,0
6077294,30,73,0
6077311,72,66,0
6077407,13,106,0
6077475,111,76,0
6077670,63,62,0
6077731,51,65,1
6077790,14,49,1
6077823,56,106,0
6077846,54,112,0
6077858,51,41,0
6077874,112,97,0
6078001,9,108,0
6078149,9,89,0
6078380,123,61,1
6078502,123,58,0
6078805,123,58,0
6079035,47,26,0
6079304,118,126,1
6079607,118,126,1
6079662,111,45,0
6079733,112,34,0
6079767,30,5,0
6079786,45,76,0
6079903,34,96,0
6079909,2,62,0
6080161,32,96,0
6080255,32,48,0
6080559,32,48,0
6080862,32,48,0
6080947,76,104,1
6080992,113,0,0
6081017,76,79,1
6081320,76,79,1
6081362,111,45,0
6081551,11,41,0
6081716,104,48,0
6081868,76,79,0
6081928,83,68,0
6082058,76,49,0
6082169,10,48,1
6082186,119,97,0
6082186,82,10,1
6082351,113,45,0
6082453,16,105,0
6082602,31,52,1
6082711,76,79,1
6082970,75,113,1
6082993,56,74,1
6082995,113,79,0
6083015,45,77,0
6083063,56,107,0
6083133,55,118,0
6083436,55,118,0
6083542,55,63,0
6083561,91,88,0
6083625,91,63,0
6083779,87,58,0
6083799,87,60,0
6083880,53,94,0
6083992,55,105,0
6083994,49,76,0
6084214,55,39,0
6084311,46,46,0
6084524,44,66,0
6084721,39,26,0
6084737,77,38,0
6084830,62,73,0
6085133,62,73,0
6085342,120,117,1
6085438,90,6,0
6085503,107,6,0
6085514,76,104,0
6085672,90,126,0
6085723,99,123,0
6085944,30,72,0
6085947,57,70,0
6086085,124,21,0
6086087,13,92,0
6086340,123,96,0
6086348,78,21,0
6086373,77,125,0
6086458,96,117,1
6086607,75,98,0
6086735,83,68,0
6086785,88,5,0
6086812,63,113,0
6087115,63,113,0
6087418,63,113,0
6087588,83,121,0
6087812,25,91,0
6087816,67,100,0
6087883,5,104,1
6088093,0,85,0
6088121,76,56,0
6088298,109,94,1
6088469,89,108,0
6088696,16,28,0
6088835,121,68,0
6088995,16,66,0
6089155,59,17,1
6089165,61,116,1
6089229,67,100,0
6089277,122,15,1
6089328,83,121,0
6089529,9,112,0
6089683,34,61,0
6089765,78,32,0
6090069,78,32,0
6090372,78,32,0
6090477,113,84,0
6090686,94,72,0
6090728,83,75,0
6091031,83,75,0
6091234,76,6,0
6091356,16,102,0
6091502,119,77,0
6091737,18,82,0
6091847,115,32,1
6091848,115,32,1
6091869,73,44,0
6091929,69,13,1
6091964,9,60,0
6092236,7,50,0
6092313,7,62,0
6092426,73,64,0
6092632,67,106,1
6092701,15,86,0
6093005,15,86,0
6093308,15,86,0
6093326,55,63,0
6093629,55,63,0
6093667,54,115,0
6093954,54,26,1
6094098,64,105,0
6094372,26,64,0
6094660,54,115,1
6094944,82,95,0
6095247,82,95,0
6095551,82,95,0
6095735,41,121,1
6095768,83,68,0
6096072,83,68,0
6096254,36,111,0
6096354,8,66,0
6096657,8,66,0
6096839,9,74,1
6096940,69,68,0
6096985,79,91,0
6097026,79,118,0
6097090,48,33,0
6097098,69,13,0
6097157,116,106,0
6097461,116,106,0
6097642,68,101,0
6097689,36,91,0
6097702,25,116,0
6097829,83,68,0
6098069,47,96,0
6098104,81,19,0
6098223,28,120,0
6098226,118,66,0
6098311,31,68,0
6098380,14,116,0
6098563,107,6,0
6098597,100,13,0
6098654,21,90,0
6098696,102,118,0
6098740,82,50,0
6098793,118,126,0
6098939,61,108,0
6099021,2,9,0
6099101,65,78,0
6099405,65,78,0
6099430,85,2,0
6099670,104,79,0
6099736,104,39,0
6100040,104,39,0
6100191,83,42,0
6100495,83,42,0
6100798,83,42,0
6100817,32,63,0
6100978,52,106,0
6101269,97,11,0
6101302,104,79,0
6101468,80,45,0
6101751,2,62,0
6101967,53,61,1
6102271,53,61,1
6102574,53,61,1
6102877,53,61,1
6103181,53,61,1
6103484,53,61,1
6103788,53,61,1
6103985,102,71,0
6104144,74,97,0
6104163,46,76,0
6104267,39,105,0
6104570,39,105,0
6104874,39,105,0
6105036,18,42,1
6105109,90,32,1
6105266,55,123,0
6105569,55,123,0
6105591,126,12,0
6105785,109,115,0
6105963,47,54,0
6105994,90,32,0
6106087,82,35,0
6106122,40,99,1
6106183,105,120,1
6106290,47,116,0
6106496,100,35,0
6106577,21,103,0
6106880,21,103,0
6107074,80,60,0
6107260,126,12,1
6107564,126,12,1
6107693,56,78,0
6107997,56,78,0
6108164,84,5,1
6108176,54,82,0
6108306,54,74,0
6108454,65,100,0
6108527,108,123,0
6108552,15,79,0
6108630,69,35,1
6108738,108,95,0
6108744,40,54,0
6108791,29,1,1
6108792,18,95,0
6108797,97,55,0
6109036,5,97,0
6109340,5,97,0
6109415,101,126,0
6109483,59,53,0
6109786,59,53,0
6109918,106,108,0
6110121,89,124,0
6110160,28,53,1
6110343,44,53,0
6110359,47,90,0
6110563,85,26,1
6110649,76,83,1
6110661,47,26,0
6110965,47,26,0
6111091,74,100,0
6111194,60,35,1
6111195,60,35,1
6111334,16,24,1
6111351,60,79,1
6111385,92,112,0
6111399,64,32,0
6111504,71,120,0
6111523,60,127,1
6111626,106,108,0
6111671,51,25,1
6111752,92,126,1
6111775,33,99,0
6111886,54,26,0
6111906,16,11,0
6111926,54,14,0
6112146,16,24,0
6112450,16,24,0
6112556,124,8,0
6112838,55,44,1
6113142,55,44,1
6113194,84,100,0
6113497,84,100,0
6113789,61,38,1
6113850,33,36,0
6114020,76,0,0
6114101,111,73,0
6114275,56,38,0
6114385,67,84,0
6114429,115,19,0
6114634,80,90,0
6114666,127,121,0
6114872,86,23,0
6115175,86,23,0
6115431,15,49,0
6115734,15,49,0
6115948,78,60,0
6115996,34,61,0
6116029,81,51,0
6116332,81,51,0
6116386,22,86,0
6116422,105,109,0
6116444,55,120,0
6116558,31,89,1
6116862,31,89,1
6117011,59,4,0
6117022,31,52,0
6117326,31,52,0
6117459,56,121,0
6117480,80,6,0
6117577,35,48,0
6117605,34,61,0
6117908,34,61,0
6117913,69,40,0
6117960,39,23,0
6118156,31,89,1
6118380,51,42,0
6118450,58,25,0
6118475,51,52,1
6118580,94,90,0
6118616,58,20,0
6118707,51,102,0
6118728,111,72,1
6118808,66,70,0
6118873,88,9,0
6118952,102,43,1
6119027,25,3,0
6119137,98,2,0
6119209,51,52,0
6119288,82,91,0
6119362,54,19,0
6119398,20,86,0
6119569,80,33,0
6119577,88,124,0
6119643,80,86,0
6119769,91,54,0
6119785,104,79,0
6119797,95,77,0
6119822,7,10,0
6119840,12,21,0
6119847,44,58,0
6119883,94,70,0
6119946,94,46,0
6120249,94,46,0
6120438,81,28,0
6120454,126,49,0
6120494,107,115,0
6120529,107,6,0
6120541,27,63,0
6120844,27,63,0
6121148,27,63,0
6121324,79,70,0
6121500,14,53,0
6121526,38,102,0
6121618,33,62,0
6121786,41,81,0
6121849,14,36,1
6121950,41,70,0
6122039,91,54,0
6122180,112,80,0
6122259,111,72,0
6122322,65,106,0
6122344,21,90,0
6122347,69,56,0
6122511,38,18,0
6122591,53,89,0
6122612,56,3,0
6122680,7,53,0
6122741,28,47,0
6123044,28,47,0
6123348,28,47,0
6123381,41,120,0
6123519,125,6,0
6123652,55,52,0
6123709,82,50,0
6123819,55,108,0
6123839,75,16,0
6123884,71,121,0
6123897,71,75,1
6124052,24,80,0
6124171,32,48,1
6124295,97,6,0
6124313,56,84,0
6124399,48,126,0
6124457,69,35,0
6124503,79,97,0
6124736,49,87,0
6124952,46,76,1
6125135,44,75,0
6125168,44,72,0
6125278,106,108,0
6125476,41,120,0
6125545,63,74,1
6125644,15,79,0
6125757,15,108,1
6125879,111,127,0
6126140,63,18,0
6126181,19,9,0
6126258,23,91,0
6126382,69,59,0
6126455,91,43,0
6126759,91,43,0
6127062,91,43,0
6127223,125,113,0
6127479,16,44,0
6127564,81,49,1
6127612,81,61,0
6127916,81,61,0
6128219,81,61,0
6128522,81,61,0
6128622,49,39,0
6128631,15,108,0
6128689,15,79,0
6128889,16,53,0
6129102,58,20,1
6129171,55,120,1
6129474,83,68,0
6129757,21,62,1
6130060,21,62,1
6130172,71,115,1
6130367,47,93,0
6130455,68,10,0
6130613,51,124,1
6130727,51,75,0
6130920,13,26,0
6130927,41,70,0
6131092,55,39,0
6131277,51,5,0
6131442,64,43,0
6131467,21,59,1
6131689,35,70,0
6131993,35,70,0
6132100,21,90,1
6132151,51,89,0
6132455,51,89,0
6132675,55,108,0
6132762,91,65,0
6133066,91,65,0
6133369,91,65,0
6133595,93,60,1
6133603,71,75,0
6133667,89,81,0
6133951,29,42,0
6133952,33,86,0
6134255,33,86,0
6134292,83,71,1
6134473,9,108,0
6134505,104,64,0
6134568,23,9,0
6134795,34,61,0
6135004,108,71,0
6135134,106,108,0
6135174,82,24,0
6135253,44,2,0
6135330,118,86,0
6135421,82,38,0
6135724,82,38,0
6135783,40,54,0
6135920,110,82,0
6135971,61,84,0
6136275,61,84,0
6136415,6,56,0
6136501,37,44,0
6136565,122,98,0
6136599,109,82,0
6136623,25,44,0
6136642,119,125,0
6136711,110,62,0
6136893,58,39,0
6136903,126,73,1
6136964,119,112,0
6137156,106,108,0
6137240,24,116,1
6137331,6,48,1
6137386,48,35,0
6137431,15,49,0
6137490,11,110,0
6137514,38,97,0
6137592,122,98,1
6137725,98,24,0
6137726,62,57,0
6138029,62,57,0
6138032,77,72,0
6138060,24,116,0
6138095,107,98,1
6138172,49,87,1
6138206,6,56,0
6138207,51,41,0
6138286,37,44,0
6138333,31,95,0
6138376,109,95,0
6138427,45,68,0
6138692,49,11,0
6138697,49,97,0
6138911,41,70,0
6138942,106,108,0
6139056,89,101,0
6139105,49,87,0
6139119,66,127,0
6139132,62,72,0
6139164,46,73,0
6139184,45,74,0
6139383,77,65,0
6139444,77,79,0
6139475,65,30,1
6139488,6,81,0
6139504,63,21,0
6139752,105,20,0
6139814,21,103,0
6140118,21,103,0
6140328,13,61,0
6140592,38,75,1
6140692,30,15,0
6140757,35,63,0
6140866,79,103,0
6141095,0,68,1
6141096,0,68,1
6141132,7,77,0
6141436,7,77,0
6141501,60,23,0
6141559,112,97,0
6141587,104,87,0
6141602,22,53,0
6141696,38,21,1
6141701,88,55,0
6141728,55,105,0
6141731,68,53,1
6141753,64,43,0
6141926,68,10,0
6142088,35,23,0
6142386,40,48,0
6142394,35,116,1
6142475,108,66,0
6142541,14,87,0
6142550,38,114,0
6142853,38,114,0
6143157,38,114,0
6143370,17,97,0
6143521,96,3,0
6143585,66,32,0
6143593,64,39,0
6143896,64,39,0
6144072,78,55,0
6144079,50,59,0
6144205,55,25,0
6144306,30,87,1
6144314,54,92,0
6144322,55,108,0
6144353,66,83,1
6144378,119,66,0
6144378,6,30,0
6144418,119,112,0
6144425,101,98,0
6144605,93,94,0
6144639,31,119,0
6144669,58,76,0
6144714,104,83,0
6144726,78,52,1
6144772,61,108,1
6145075,61,108,1
6145240,78,55,1
6145371,79,98,0
6145387,100,64,0
6145411,100,24,0
6145423,88,127,0
6145430,52,127,0
6145524,40,48,1
6145526,107,93,0
6145605,55,108,0
6145649,89,101,1
6145843,112,72,0
6146146,112,72,0
6146363,79,98,1
6146477,18,97,0
6146522,18,32,0
6146619,41,70,0
6146854,81,61,1
6147152,99,38,0
6147456,99,38,0
6147759,99,38,0
6147810,79,90,0
6148114,79,90,0
6148417,79,90,0
6148494,27,42,1
6148616,121,7,0
6148877,59,4,1
6148980,67,107,0
6149283,67,107,0
6149587,67,107,0
6149692,91,16,0
6149995,91,16,0
6150172,47,89,0
6150475,47,89,0
6150778,47,89,0
6151082,47,89,0
6151385,47,89,0
6151393,72,120,0
6151456,31,52,1
6151529,6,48,0
6151621,43,93,0
6151642,6,64,0
6151650,2,62,0
6151951,41,13,0
6151966,5,98,0
6152128,33,74,0
6152153,79,127,0
6152456,79,127,0
6152759,79,127,0
6152947,14,49,0
6153015,14,28,0
6153100,7,70,0
6153145,26,105,0
6153180,16,29,0
6153240,87,10,0
6153270,16,25,0
6153573,16,25,0
6153742,21,59,0
6153759,76,14,0
6153892,62,43,0
6153915,33,109,0
6153995,60,35,0
6154035,55,39,0
6154121,102,115,0
6154167,127,91,0
6154200,110,100,0
6154333,63,99,0
6154501,107,115,0
6154552,114,26,0
6154558,68,80,0
6154577,12,45,0
6154591,59,17,0
6154615,56,46,0
6154859,33,99,0
6154890,93,65,0
6154987,111,44,1
6155290,111,44,1
6155294,40,97,0
6155343,80,37,0
6155369,56,46,1
6155664,113,94,0
6155947,47,68,1
6156137,40,87,0
6156149,34,117,0
6156195,6,56,0
6156223,38,126,0
6156298,6,66,0
6156507,106,125,1
6156715,60,124,0
6156838,26,84,0
6157122,33,86,0
6157186,0,13,1
6157189,22,88,0
6157256,35,48,0
6157272,121,48,0
6157393,16,80,0
6157400,119,66,0
6157633,16,98,0
6157648,67,66,0
6157692,87,12,0
6157694,90,70,0
6157851,56,106,0
6158037,101,36,0
6158081,22,88,1
6158384,22,88,1
6158498,38,52,0
6158735,27,63,0
6158739,119,3,0
6158829,16,80,1
6158932,39,66,0
6158936,20,45,1
6159056,40,49,0
6159193,50,58,0
6159251,110,123,1
6159381,98,70,0
6159643,54,122,0
6159670,77,0,0
6159685,24,87,0
6159988,24,87,0
6160096,59,17,1
6160400,59,17,1
6160486,81,112,0
6160501,12,45,0
6160522,81,66,0
6160558,59,114,0
6160566,50,6,0
6160581,33,99,0
6160619,50,58,0
6160646,66,83,0
6160701,91,106,1
6160710,123,110,0
6160735,33,60,1
6161019,32,99,0
6161144,40,104,0
6161159,61,84,0
6161419,78,96,0
6161608,60,8,0
6161694,62,27,0
6161966,18,20,0
6162007,60,23,0
6162029,94,0,0
6162071,55,72,1
6162178,4,30,0
6162481,4,30,0
6162578,53,17,0
6162768,7,1,0
6162862,7,92,0
6162916,55,72,0
6162940,55,105,1
6163244,55,105,1
6163269,4,41,0
6163572,4,41,0
6163646,60,8,0
6163655,55,125,0
6163742,8,90,0
6163857,55,105,0
6163880,103,102,1
6163918,65,104,1
6163957,10,96,0
6163972,37,99,0
6164104,78,52,0
6164117,87,78,1
6164391,123,110,0
6164694,123,110,0
6164998,123,110,0
6165007,27,22,1
6165274,27,10,0
6165356,119,125,0
6165517,119,40,0
6165607,27,22,0
6165643,18,32,1
6165946,18,32,1
6166250,18,32,1
6166422,57,68,0
6166451,60,0,0
6166515,103,41,0
6166709,103,54,0
6166837,45,114,0
6166959,110,82,1
6167086,2,116,0
6167297,33,60,0
6167423,110,123,0
6167565,28,94,0
6167664,110,13,0
6167680,110,114,0
6167983,110,114,0
6168177,36,13,0
6168411,95,9,0
6168715,95,9,0
6168856,30,45,0
6168861,68,95,0
6168862,6,55,0
6168895,68,29,0
6169155,119,125,0
6169401,118,85,0
6169467,100,2,1
6169531,98,45,1
6169834,98,45,1
6170059,56,49,1
6170143,25,93,0
6170317,61,84,0
6170613,67,111,0
6170758,32,56,0
6170972,90,126,0
6171098,7,11,0
6171100,111,73,0
6171160,7,78,0
6171391,23,18,1
6171583,47,91,0
6171638,73,12,0
6171691,107,56,0
6171995,107,56,0
6172067,45,84,0
6172091,107,95,0
6172214,71,66,0
6172281,71,111,0
6172404,10,59,1
6172638,43,93,0
6172741,115,111,0
6172863,27,46,0
6173167,27,46,0
6173470,27,46,0
6173519,21,22,0
6173822,21,22,0
6173896,16,52,0
6174043,82,96,0
6174103,106,86,0
6174119,126,25,0
6174267,50,40,0
6174392,52,18,0
6174568,44,66,0
6174593,33,57,1
6174661,124,90,0
6174734,104,79,0
6174951,58,100,0
6175148,122,122,0
6175173,30,91,0
6175194,6,89,0
6175301,88,59,1
6175604,88,59,1
6175664,62,108,1
6175796,50,79,0
6176038,50,101,0
6176268,38,37,0
6176325,87,110,0
6176353,86,5,0
6176417,65,70,0
6176697,64,13,0
6176806,114,17,0
6176883,37,44,0
6176977,23,121,0
6176999,19,106,0
6177046,76,74,1
6177046,76,74,1
6177350,76,74,1
6177420,64,76,0
6177431,87,104,1
6177442,71,106,0
6177466,56,106,0
6177483,64,56,0
6177786,64,56,0
6178090,64,56,0
6178302,106,108,0
6178318,40,104,0
6178392,40,98,0
6178475,66,75,0
6178505,57,56,0
6178549,66,117,1
6178555,56,44,0
6178587,66,50,0
6178588,108,26,0
6178768,87,104,0
6178770,30,0,0
6178878,96,114,0
6179181,96,114,0
6179485,96,114,0
6179536,27,60,1
6179839,27,60,1
6179896,81,112,0
6180117,82,80,0
6180420,82,80,0
6180579,60,34,0
6180883,60,34,0
6181057,88,59,0
6181087,88,0,0
6181297,110,118,0
6181498,66,127,0
6181711,106,108,0
6181750,1,92,0
6182053,1,92,0
6182082,83,68,0
6182133,99,22,0
6182437,99,22,0
6182740,99,22,0
6182935,46,43,0
6182937,62,84,0
6183149,42,14,0
6183149,56,106,0
6183420,121,13,0
6183673,121,68,0
6183977,121,68,0
6184135,90,101,1
6184227,109,72,0
6184333,121,88,1
6184474,106,122,0
6184504,45,114,0
6184570,45,77,0
6184620,65,104,0
6184621,41,47,0
6184660,103,21,0
6184714,81,11,0
6184741,65,120,0
6184893,30,127,0
6185085,94,19,0
6185229,10,22,0
6185366,59,77,1
6185465,127,102,0
6185505,59,68,0
6185543,40,105,0
6185568,114,47,0
6185872,114,47,0
6186175,114,47,0
6186229,95,90,0
6186331,67,106,0
6186362,75,104,0
6186415,64,56,1
6186458,114,47,1
6186532,30,91,0
6186545,38,102,1
6186848,38,102,1
6187001,93,50,1
6187024,110,82,0
6187031,34,21,0
6187207,1,40,0
6187231,38,97,0
6187304,1,18,0
6187307,34,93,0
6187355,54,74,0
6187658,54,74,0
6187765,27,60,0
6187771,93,50,0
6187938,97,90,0
6188241,97,90,0
6188473,16,52,1
6188509,16,78,0
6188553,90,55,0
6188642,90,101,0
6188701,2,122,0
6188873,124,90,0
6188929,40,104,0
6189004,107,75,0
6189070,40,110,1
6189074,93,12,0
6189237,112,72,0
6189377,56,49,0
6189475,84,70,0
6189508,83,75,1
6189514,43,20,0
6189577,14,56,1
6189578,103,57,0
6189814,114,59,0
6189887,112,125,0
6189945,126,115,0
6190055,14,58,0
6190067,112,38,0
6190224,93,106,0
6190278,51,39,0
6190423,2,63,0
6190464,67,100,0
6190468,18,46,0
6190771,18,46,0
6190796,92,37,0
6190906,112,59,0
6191051,56,46,0
6191091,102,12,0
6191267,40,105,0
6191468,93,65,0
6191630,84,119,0
6191695,84,90,0
6191736,55,125,0
6191780,124,63,0
6192083,124,63,0
6192265,77,74,0
6192349,12,36,0
6192431,77,91,1
6192672,76,104,1
6192727,123,49,1
6192965,35,29,0
6192978,74,125,0
6193073,6,75,0
6193234,27,63,0
6193510,4,41,0
6193541,111,116,0
6193845,111,116,0
6193857,102,81,0
6194017,73,96,1
6194094,14,28,1
6194351,3,63,0
6194402,84,53,0
6194590,71,121,1
6194894,71,121,1
6194897,88,116,0
6194984,52,78,0
6194990,10,120,0
6195187,58,105,0
6195444,95,44,0
6195493,76,104,0
6195629,76,17,0
6195715,37,95,0
6195808,7,81,0
6195843,90,32,1
6195910,90,55,0
6196007,7,58,1
6196031,25,103,0
6196147,23,18,0
6196339,57,86,0
6196519,34,61,0
6196744,14,56,0
6196758,42,64,0
6196769,7,58,0
6196814,81,44,0
6196858,17,58,0
6196912,37,6,0
6196960,34,93,0
6196976,58,105,0
6197133,105,92,0
6197155,37,66,0
6197459,37,66,0
6197492,37,18,0
6197494,101,3,0
6197589,28,94,1
6197710,82,38,0
6197919,110,49,1
6198027,107,78,0
6198330,107,78,0
6198400,122,91,0
6198535,75,116,1
6198537,14,43,0
6198656,110,9,0
6198665,14,54,1
6198968,14,54,1
6199148,80,28,0
6199204,121,48,0
6199282,16,37,0
6199397,49,122,0
6199406,2,104,0
6199440,40,78,0
6199496,111,46,0
6199559,40,54,0
6199660,71,85,1
6199964,71,85,1
6200121,101,102,0
6200234,103,123,0
6200250,105,94,0
6200297,2,16,0
6200414,47,90,0
6200623,77,72,0
6200626,37,66,0
6200782,77,91,0
6200966,45,30,0
6201269,45,30,0
6201472,99,40,0
6201553,65,26,1
6201676,100,2,0
6201828,5,53,0
6201830,119,8,0
6201963,58,34,0
6202084,36,69,0
6202094,15,60,1
6202398,15,60,1
6202701,15,60,1
6203005,15,60,1
6203308,15,60,1
6203408,10,120,0
6203664,40,36,0
6203694,63,112,0
6203708,125,97,0
6203910,63,50,1
6204214,63,50,1
6204240,4,3,0
6204318,118,69,0
6204622,118,69,0
6204925,118,69,0
6205034,103,126,0
6205045,15,60,0
6205067,77,74,0
